pitcher_id,full_bbe,full_hr,full_barrels,full_hr_window_thunder,full_avg_ev,full_lbi_events,full_lbi_actual_hr_events,full_lbi_robbed_events,full_lbi_severity_sum,full_lbi_severity_mean,full_lbi_thump_mean,full_lbi_artistry_mean,appearances,games_started,role,season,pitcher_hot_dog,team_hot_dog,current_getting_cooked_plus,hot_dog_damage_allowed,adjusted_xhr_per_bbe_allowed,hot_dog_hr_capable_rate,hot_dog_hr_capable_bbe,pitcher,team,h1_bbe,h1_hr,h1_barrels,h1_hr_window_thunder,h1_avg_ev,h1_lbi_events,h1_lbi_actual_hr_events,h1_lbi_robbed_events,h1_lbi_severity_sum,h1_lbi_severity_mean,h1_lbi_thump_mean,h1_lbi_artistry_mean,h1_hr_per_bbe,h1_barrel_rate,h1_thunder_rate,h1_lbi_event_rate,h1_lbi_per_100_bbe,h2_bbe,h2_hr,h2_barrels,h2_hr_window_thunder,h2_avg_ev,h2_lbi_events,h2_lbi_actual_hr_events,h2_lbi_robbed_events,h2_lbi_severity_sum,h2_lbi_severity_mean,h2_lbi_thump_mean,h2_lbi_artistry_mean,h2_hr_per_bbe,h2_barrel_rate,h2_thunder_rate,h2_lbi_event_rate,h2_lbi_per_100_bbe,full_hr_per_bbe,full_barrel_rate,full_thunder_rate,full_lbi_event_rate,full_lbi_per_100_bbe,actual_hr_per_bbe_plus,barrel_rate_plus,thunder_rate_plus,lbi_event_rate_plus,lbi_per_bbe_plus,lbi_severity_per_event_plus,avg_ev_plus,lbi_blend_plus,season_lg_hr_per_bbe,season_lg_lbi_event_rate,season_lg_lbi_severity
446099,3,0,0,0,93.03333333333335,0.0,0.0,0.0,0.0,,,,1,0,RP,2021,,,,,,,,446099,,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,3,0,0.0,0.0,93.03333333333335,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,105.31658798004621,,0.04890251642310197,0.059691896837368016,100.37046107793954
446321,139,10,17,3,87.78992805755395,12.0,10.0,2.0,1216.8526962431029,101.4043913535919,105.42241431913543,97.38636838804837,53,5,RP,2021,Ross Detwiler,SD,125.1,125.1,0.0717,0.0897,13.0,Ross Detwiler,SD,81,1,4.0,1.0,84.58888888888889,2.0,1.0,1.0,181.20270218743298,90.60135109371649,92.53073402117619,88.67196816625679,0.012345679012345678,0.04938271604938271,0.012345679012345678,0.024691358024691357,2.2370703973757156,58,9,13.0,2.0,92.26034482758621,10.0,9.0,1.0,1035.6499940556698,103.56499940556698,108.00075037872728,99.12924843240668,0.15517241379310345,0.22413793103448276,0.034482758620689655,0.1724137931034483,17.85603438027017,0.07194244604316546,0.1223021582733813,0.02158273381294964,0.08633093525179857,8.754335944194985,147.11399597665536,153.95377410460094,137.52531588174838,144.62756224183866,146.6586992208738,101.03011410383928,99.38089231854504,146.11739115853078,0.04890251642310197,0.059691896837368016,100.37046107793954
446372,220,8,15,0,86.4890909090909,12.0,8.0,4.0,1284.5410933885046,107.04509111570871,93.77930984846273,120.3108723829547,16,16,SP,2021,Corey Kluber,NYY,65.0,65.0,0.0405,0.0591,14.0,Corey Kluber,NYY,138,5,12.0,0.0,86.92173913043479,6.0,5.0,1.0,707.5446007316067,117.92410012193444,104.65712511483257,131.1910751290363,0.036231884057971016,0.08695652173913043,0.0,0.043478260869565216,5.127134787910194,82,3,3.0,0.0,85.76097560975609,6.0,3.0,3.0,576.996492656898,96.166082109483,82.90149458209291,109.43066963687308,0.036585365853658534,0.036585365853658534,0.0,0.07317073170731707,7.036542593376804,0.03636363636363636,0.06818181818181818,0.0,0.05454545454545454,5.83882315176593,74.35943796638217,85.82717085777885,0.0,91.37832341643443,97.81600956112925,106.64999439684371,97.90830475143123,97.45497680355703,0.04890251642310197,0.059691896837368016,100.37046107793954
448179,438,21,39,8,87.27077625570776,26.0,21.0,5.0,2536.2463541554825,97.54793669828778,99.07611802060053,96.01975537597507,32,31,SP,2021,Rich Hill,NYM,99.1,99.1,0.0463,0.0708,31.0,Rich Hill,NYM,215,13,22.0,5.0,88.44744186046512,16.0,13.0,3.0,1590.943281316507,99.43395508228168,98.71386971591016,100.1540404486532,0.06046511627906977,0.10232558139534884,0.023255813953488372,0.07441860465116279,7.3997361921698,223,8,17.0,3.0,86.13632286995517,10.0,8.0,2.0,945.3030728389757,94.53030728389757,99.65571530810512,89.40489925969004,0.03587443946188341,0.07623318385650224,0.013452914798206279,0.04484304932735426,4.239027232461774,0.04794520547945205,0.08904109589041095,0.0182648401826484,0.0593607305936073,5.790516790309321,98.04240964745594,112.08479847180253,116.38367675837458,99.44520737100551,97.0067479357495,97.18789338084238,98.79319654913478,96.64870211209045,0.04890251642310197,0.059691896837368016,100.37046107793954
448281,144,7,10,2,90.15,7.0,7.0,0.0,672.529967787618,96.07570968394543,104.19346809409514,87.95795127379574,56,0,RP,2021,Sean Doolittle,SEA,76.1,76.1,0.0347,0.0694,10.0,Sean Doolittle,SEA,82,5,8.0,1.0,91.19024390243902,5.0,5.0,0.0,471.56702693245734,94.31340538649147,102.9291240900993,85.69768668288364,0.06097560975609756,0.0975609756097561,0.012195121951219513,0.06097560975609756,5.7508174016153335,62,2,2.0,1.0,88.7741935483871,2.0,2.0,0.0,200.96294085516075,100.48147042758038,107.35432810408474,93.60861275107601,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.03225806451612903,3.241337755728399,0.04861111111111111,0.06944444444444445,0.013888888888888888,0.04861111111111111,4.670346998525125,99.4041097814484,87.4165629107007,88.500087535014,81.43670026696125,78.2408877246705,95.72110026409149,102.05256617414365,77.95210551430563,0.04890251642310197,0.059691896837368016,100.37046107793954
448855,197,6,9,0,86.6989847715736,7.0,6.0,1.0,675.1682740065037,96.45261057235767,100.87811444419235,92.02710670052299,41,1,RP,2021,Junior Guerra,LAA,51.3,51.3,0.0303,0.0448,9.0,Junior Guerra,LAA,113,4,6.0,0.0,86.21858407079647,4.0,4.0,0.0,368.57993661818875,92.14498415454719,98.37809713700094,85.91187117209347,0.035398230088495575,0.05309734513274336,0.0,0.035398230088495575,3.26176935060344,84,2,3.0,0.0,87.3452380952381,3.0,2.0,1.0,306.5883373883149,102.19611246277164,104.21147085378091,100.1807540717624,0.023809523809523808,0.03571428571428571,0.0,0.03571428571428571,3.6498611593847015,0.030456852791878174,0.04568527918781726,0.0,0.03553299492385787,3.4272501218604248,62.280747535294715,57.50856118389244,0.0,59.527334205291474,57.415667845135644,96.0966100349588,98.14591104417181,57.2037502154656,0.04890251642310197,0.059691896837368016,100.37046107793954
450203,463,16,23,5,87.06717062634989,22.0,16.0,6.0,2288.0743882569795,104.00338128440816,95.06303248460463,112.94373008421167,33,33,SP,2021,Charlie Morton,ATL,74.9,74.9,0.0367,0.0579,29.0,Charlie Morton,ATL,223,8,11.0,4.0,87.37623318385651,10.0,8.0,2.0,1127.1233058477405,112.71233058477405,100.66192900891267,124.76273216063541,0.03587443946188341,0.04932735426008968,0.017937219730941704,0.04484304932735426,5.054364600214083,240,8,12.0,1.0,86.78,12.0,8.0,4.0,1160.9510824092388,96.74592353410323,90.39728538101461,103.09456168719187,0.03333333333333333,0.05,0.004166666666666667,0.05,4.837296176705162,0.03455723542116631,0.04967602591792657,0.01079913606911447,0.047516198704103674,4.9418453310085955,70.66555659872172,62.532107205235576,68.81216309417935,79.60242716622439,82.78921583733165,103.61951132579495,98.56270872924047,82.48364603311354,0.04890251642310197,0.059691896837368016,100.37046107793954
451584,131,8,12,2,89.37786259541984,10.0,8.0,2.0,1047.4025263151302,104.74025263151302,108.43333257048417,101.04717269254186,40,0,RP,2021,Wade Davis,KC,112.1,112.1,0.0644,0.0889,12.0,Wade Davis,KC,84,7,9.0,2.0,89.40714285714286,9.0,7.0,2.0,957.5971179419254,106.39967977132504,111.8014679643066,100.99789157834351,0.08333333333333333,0.10714285714285714,0.023809523809523808,0.10714285714285714,11.399965689784826,47,1,3.0,0.0,89.32553191489362,1.0,1.0,0.0,89.80540837320476,89.80540837320476,78.12011402608233,101.49070272032718,0.02127659574468085,0.06382978723404255,0.0,0.02127659574468085,1.9107533696426544,0.061068702290076333,0.0916030534351145,0.015267175572519083,0.07633587786259542,7.995439132176567,124.87844543972578,115.30978680129068,97.28253896978639,127.8831498194375,133.94513419401514,104.35366292696439,101.17848293979593,133.4507511029607,0.04890251642310197,0.059691896837368016,100.37046107793954
452027,67,9,10,2,89.31044776119403,9.0,9.0,0.0,908.0319210701451,100.89243567446057,102.18778504931724,99.59708629960392,5,3,SP,2021,Andrew Albers,MIN,159.2,159.2,0.1014,0.1286,9.0,Andrew Albers,MIN,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,67,9,10.0,2.0,89.31044776119403,9.0,9.0,0.0,908.0319210701451,100.89243567446057,102.18778504931724,99.59708629960392,0.13432835820895522,0.14925373134328357,0.029850746268656716,0.13432835820895522,13.552715239852912,0.13432835820895522,0.14925373134328357,0.029850746268656716,0.13432835820895522,13.552715239852912,274.68598353253117,187.88037401702834,190.20914335883606,225.03616960763705,227.0444726656552,100.52004802101658,101.1021672788869,226.20646575425303,0.04890251642310197,0.059691896837368016,100.37046107793954
452657,478,25,37,7,87.24518828451882,30.0,25.0,5.0,3012.3385569242473,100.41128523080825,102.20909404553397,98.61347641608249,28,28,SP,2021,Jon Lester,STL,95.9,95.9,0.0469,0.0744,37.0,Jon Lester,STL,194,11,15.0,3.0,88.38556701030927,14.0,11.0,3.0,1359.6676920107884,97.11912085791346,91.58827982109766,102.64996189472926,0.05670103092783505,0.07731958762886598,0.015463917525773196,0.07216494845360824,7.008596350571074,284,14,22.0,4.0,86.4661971830986,16.0,14.0,2.0,1652.6708649134587,103.29192905709117,111.50230649191575,95.08155162226659,0.04929577464788732,0.07746478873239436,0.014084507042253521,0.056338028169014086,5.819263608850207,0.05230125523012552,0.07740585774058577,0.014644351464435146,0.06276150627615062,6.301963508209722,106.95002845583208,97.43837807284797,93.31389982771351,105.14242234108565,105.57485759548855,100.04067347348041,98.76423018060433,105.1851874163532,0.04890251642310197,0.059691896837368016,100.37046107793954
452678,4,0,0,0,88.15,0.0,0.0,0.0,0.0,,,,2,0,RP,2021,,,,,,,,452678,,4,0,0.0,0.0,88.15,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.78850480588756,,0.04890251642310197,0.059691896837368016,100.37046107793954
453178,147,12,13,5,90.39319727891156,12.0,12.0,0.0,1193.5139277360563,99.45949397800469,109.19116841038961,89.72781954561977,55,0,RP,2021,Ian Kennedy,PHI,132.4,132.4,0.0632,0.0855,13.0,Ian Kennedy,PHI,71,5,5.0,1.0,92.32535211267606,5.0,5.0,0.0,474.9228503619601,94.98457007239202,100.91461548758704,89.05452465719702,0.07042253521126761,0.07042253521126761,0.014084507042253521,0.07042253521126761,6.689054230450142,76,7,8.0,4.0,88.58815789473684,7.0,7.0,0.0,718.5910773740961,102.65586819629945,115.10299192667715,90.20874446592175,0.09210526315789473,0.10526315789473684,0.05263157894736842,0.09210526315789473,9.455145754922318,0.08163265306122448,0.08843537414965986,0.034013605442176874,0.08163265306122448,8.119142365551403,166.9293505367763,111.32231684954537,216.73490824901393,136.75667450078623,136.01749643962896,99.09239522250728,102.32787295616798,135.51546438947693,0.04890251642310197,0.059691896837368016,100.37046107793954
453192,103,5,9,1,85.36796116504854,7.0,5.0,2.0,725.3717661632205,103.62453802331721,95.88784088517242,111.36123516146199,40,0,RP,2021,Andrew Miller,STL,102.2,102.2,0.0569,0.0917,10.0,Andrew Miller,STL,52,2,4.0,1.0,84.49807692307692,4.0,2.0,2.0,399.15950039683776,99.78987509920944,89.4779980608217,110.10175213759717,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.07692307692307693,7.676144238400726,51,3,5.0,0.0,86.25490196078431,3.0,3.0,0.0,326.21226576638276,108.73742192212758,104.43429798430674,113.04054585994841,0.058823529411764705,0.09803921568627451,0.0,0.058823529411764705,6.3963189365957405,0.04854368932038835,0.08737864077669903,0.009708737864077669,0.06796116504854369,7.042444331681753,99.26624000366552,109.99210245851272,61.864138859427264,113.85325085866425,117.9799052268193,103.24206635142468,96.63915148028666,117.54444879475614,0.04890251642310197,0.059691896837368016,100.37046107793954
453265,163,4,10,2,85.13251533742331,5.0,4.0,1.0,572.0728292018467,114.41456584036935,101.22330545299951,127.60582622773919,62,0,RP,2021,,,,,,,,453265,,77,3,5.0,2.0,85.82727272727273,3.0,3.0,0.0,344.5073330935608,114.8357776978536,128.28574479527592,101.38581060043128,0.03896103896103896,0.06493506493506493,0.025974025974025976,0.03896103896103896,4.474121209007284,86,1,5.0,0.0,84.51046511627906,2.0,1.0,1.0,227.56549610828594,113.78274805414297,60.629646439584874,166.93584966870105,0.011627906976744186,0.05813953488372093,0.0,0.023255813953488372,2.64611041986379,0.024539877300613498,0.06134969325153374,0.012269938650306749,0.03067484662576687,3.509649258907035,50.18121580553398,77.2269022033184,78.18412641130072,51.38862768817888,58.796075260753696,113.99226885241096,96.37261957896497,58.57906263387336,0.04890251642310197,0.059691896837368016,100.37046107793954
453268,180,8,10,0,88.02,15.0,8.0,7.0,1323.9686384276358,88.26457589517572,77.05663264197047,99.472519148381,67,0,RP,2021,Daniel Bard,COL,37.3,37.3,0.0226,0.0753,14.0,Daniel Bard,COL,94,4,7.0,0.0,88.5872340425532,9.0,4.0,5.0,825.0575170909037,91.67305745454486,89.40401140632657,93.94210350276313,0.0425531914893617,0.07446808510638298,0.0,0.09574468085106383,8.777207628626636,86,4,3.0,0.0,87.39999999999999,6.0,4.0,2.0,498.9111213367322,83.15185355612203,58.53556449543627,107.7681426168078,0.046511627906976744,0.03488372093023256,0.0,0.06976744186046512,5.801292108566654,0.044444444444444446,0.05555555555555555,0.0,0.08333333333333333,7.3553813245979764,90.8837575144671,69.93325032856056,0.0,139.60577188621926,123.22244248055792,87.93879688032581,99.6413408169509,122.76763617223335,0.04890251642310197,0.059691896837368016,100.37046107793954
453281,171,8,15,3,86.92222222222223,10.0,8.0,2.0,929.217482634771,92.9217482634771,99.87935944296187,85.96413708399234,18,9,SP,2021,Wade LeBlanc,STL,95.0,95.0,0.042,0.0852,15.0,Wade LeBlanc,STL,63,4,7.0,1.0,89.04444444444445,5.0,4.0,1.0,454.25700100236486,90.85140020047297,95.02157323721954,86.6812271637264,0.06349206349206349,0.1111111111111111,0.015873015873015872,0.07936507936507936,7.210428587339125,108,4,8.0,2.0,85.68425925925925,5.0,4.0,1.0,474.9604816324062,94.99209632648123,104.73714564870417,85.24704700425828,0.037037037037037035,0.07407407407407407,0.018518518518518517,0.046296296296296294,4.397782237337094,0.04678362573099415,0.08771929824561403,0.017543859649122806,0.05847953216374269,5.4340203662852105,95.66711317312325,110.4209215714114,111.78958425475453,97.96896272717142,91.03447292168194,92.57877991745163,98.39862268815257,90.69847039059825,0.04890251642310197,0.059691896837368016,100.37046107793954
453284,132,5,9,1,86.67121212121212,5.0,5.0,0.0,520.9413832458974,104.18827664917949,122.87054389640284,85.5060094019561,47,0,RP,2021,Blake Parker,CLE,75.1,75.1,0.0353,0.0441,6.0,Blake Parker,CLE,32,1,2.0,0.0,88.16875,1.0,1.0,0.0,96.9170354798936,96.9170354798936,118.94581081378058,74.88826014600662,0.03125,0.0625,0.0,0.03125,3.028657358746675,100,4,7.0,1.0,86.19200000000001,4.0,4.0,0.0,424.02434776600376,106.00608694150094,123.85172716705841,88.16044671594346,0.04,0.07,0.01,0.04,4.240243477660037,0.03787878787878788,0.06818181818181818,0.007575757575757576,0.03787878787878788,3.946525630650738,77.4577478816481,85.82717085777885,48.27277501909855,63.45716903919058,66.11493083228936,103.80372425336907,98.11447155178304,65.87090476843568,0.04890251642310197,0.059691896837368016,100.37046107793954
453286,410,23,33,11,87.30682926829269,25.0,23.0,2.0,2596.1734935430377,103.84693974172151,107.79671434781271,99.89716513563032,30,30,SP,2021,Max Scherzer,LAD,114.8,114.8,0.048,0.0746,34.0,Max Scherzer,LAD,205,13,20.0,7.0,87.84634146341463,14.0,13.0,1.0,1506.6127600972845,107.61519714980604,109.19000126134543,106.04039303826666,0.06341463414634146,0.0975609756097561,0.03414634146341464,0.06829268292682927,7.349330537059925,205,10,13.0,4.0,86.76731707317073,11.0,10.0,1.0,1089.5607334457532,99.05097576779575,106.02344009422559,92.07851144136588,0.04878048780487805,0.06341463414634146,0.01951219512195122,0.05365853658536585,5.314930407052454,0.05609756097560976,0.08048780487804878,0.026829268292682926,0.06097560975609756,6.332130472056189,114.71303539935788,101.3179285247926,170.95626665300267,102.15056479479459,106.08023546827852,103.46364719903241,98.83400966563619,105.68869997110528,0.04890251642310197,0.059691896837368016,100.37046107793954
453343,179,4,11,0,86.35977653631285,4.0,4.0,0.0,379.55671316373093,94.88917829093273,101.88669991254363,87.89165666932183,64,0,RP,2021,,,,,,,,453343,,99,4,7.0,0.0,85.93434343434343,4.0,4.0,0.0,379.55671316373093,94.88917829093273,101.88669991254363,87.89165666932183,0.04040404040404041,0.0707070707070707,0.0,0.04040404040404041,3.8339061935730396,80,0,4.0,0.0,86.88624999999999,0.0,0.0,0.0,0.0,,,,0.0,0.05,0.0,0.0,0.0,0.0223463687150838,0.061452513966480445,0.0,0.0223463687150838,2.120428565160508,45.695744001687366,77.35633276567033,0.0,37.436184639880025,35.52288798825854,94.53894828404695,97.76191691354771,35.39177523621651,0.04890251642310197,0.059691896837368016,100.37046107793954
