kind,target,scenario,split,exclude_2020,model,bucket,n,avg_score,future_value
top_bottom,era,season_to_next,reliever,False,HR9,bottom20,304,1.7929620860850686,4.055872082337806
top_bottom,era,season_to_next,reliever,False,HR9,middle,912,0.9670257248443458,3.873608050777781
top_bottom,era,season_to_next,reliever,False,HR9,top20,304,0.3875793905293134,3.6745168624478963
top_bottom,era,season_to_next,reliever,False,HR9_reg,bottom20,304,1.137073120248072,4.212704983282917
top_bottom,era,season_to_next,reliever,False,HR9_reg,middle,912,0.9586283197437648,3.909344142747334
top_bottom,era,season_to_next,reliever,False,HR9_reg,top20,304,0.7756907977814421,3.4047892757633034
top_bottom,era,season_to_next,reliever,False,KBB,bottom20,304,0.07850639644659275,4.230205454763907
top_bottom,era,season_to_next,reliever,False,KBB,middle,912,0.15752616787762033,3.9302999822495712
top_bottom,era,season_to_next,reliever,False,KBB,top20,304,0.25376397033333714,3.3321414075033347
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg,bottom20,304,0.12389864618849238,4.170564445225954
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg,middle,912,0.1557170118454325,3.91964082289084
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg,top20,304,0.18943033530010286,3.4304584886923615
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,bottom20,304,0.12389864618849238,4.170564445225954
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,middle,912,0.1557170118454325,3.91964082289084
top_bottom,era,season_to_next,reliever,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,top20,304,0.18943033530010286,3.4304584886923615
top_bottom,era,season_to_next,reliever,False,KBB_reg_best,bottom20,304,0.10727303248879172,4.262963613991914
top_bottom,era,season_to_next,reliever,False,KBB_reg_best,middle,912,0.15660773576679637,3.9275875429197455
top_bottom,era,season_to_next,reliever,False,KBB_reg_best,top20,304,0.21725911018755642,3.3139264441713148
top_bottom,era,season_to_next,reliever,False,WAI,bottom20,304,1.5085283016795643,4.2085164112013285
top_bottom,era,season_to_next,reliever,False,WAI,middle,912,1.257274405381564,3.914766049837659
top_bottom,era,season_to_next,reliever,False,WAI,top20,304,0.9967959534342149,3.4214322897300518
top_bottom,era,season_to_next,reliever,False,WHIP,bottom20,304,1.571370495283933,4.146503884572697
top_bottom,era,season_to_next,reliever,False,WHIP,middle,912,1.2456336655287292,3.897836093671889
top_bottom,era,season_to_next,reliever,False,WHIP,top20,304,0.9427701772522644,3.509793945560926
top_bottom,era,season_to_next,reliever,False,WHIP_reg,bottom20,304,1.3233248051683022,4.200253868471954
top_bottom,era,season_to_next,reliever,False,WHIP_reg,middle,912,1.243330698152863,3.8763011042070685
top_bottom,era,season_to_next,reliever,False,WHIP_reg,top20,304,1.159211710894947,3.52721217887726
