scenario,split,exclude_2020,test_period,component,target,train_weighted_rmse,C_KBB,C_K,C_BB,choice,lgWHIP,C_WHIP_IP,alpha,beta,command,lgHR9,C_HR_BIP,lgERA,C_ERA_IP,beta0,beta1_pWHIP,beta2_command_negated,beta3_HR9,beta4_ERA
season_to_next,starter,True,2016,WHIP_reg,future_whip,0.15832900614152906,,,,,1.2329415137614679,150.0,,,,,,,,,,,,
season_to_next,starter,True,2016,pWHIP,future_whip,0.15327044336920734,,,,,,,0.15,,,,,,,,,,,
season_to_next,starter,True,2016,WAI_beta,future_whip,0.14993111482159857,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2016,HR9_reg,future_era,0.9021807586933575,,,,,,,,,,0.9826010607798165,1500.0,,,,,,,
season_to_next,starter,True,2016,ERA_reg,future_era,0.9196289669909243,,,,,,,,,,,,3.7504300458715596,150.0,,,,,
season_to_next,starter,True,2016,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.100552720634545,1.9761923064594782,13.721261854984864,1.0739982538759265,-0.583006052598836
season_to_next,starter,True,2017,KBB_reg_direct,future_kbb_ratio,1.137583409504735,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2017,KBB_reg_component,future_kbb_ratio,1.1179102196150696,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2017,KBB_reg_best,future_kbb_ratio,1.1179102196150696,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2017,WHIP_reg,future_whip,0.15606818207941092,,,,,1.2544745843608305,150.0,,,,,,,,,,,,
season_to_next,starter,True,2017,pWHIP,future_whip,0.15131231083864635,,,,,,,0.15,,,,,,,,,,,
season_to_next,starter,True,2017,WAI_beta,future_whip,0.14885140984439837,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2017,HR9_reg,future_era,0.9120120459968206,,,,,,,,,,1.058626998647681,1500.0,,,,,,,
season_to_next,starter,True,2017,ERA_reg,future_era,0.9432524976238469,,,,,,,,,,,,3.8810754912099275,20.0,,,,,
season_to_next,starter,True,2017,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.218182758333637,-0.127069679008635,18.04978972175911,2.6498161350714464,-0.2379817923485857
season_to_next,starter,True,2018,KBB_reg_direct,future_kbb_ratio,1.0784980988484167,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2018,KBB_reg_component,future_kbb_ratio,1.0635816554367414,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2018,KBB_reg_best,future_kbb_ratio,1.0635816554367414,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2018,WHIP_reg,future_whip,0.1637539841497806,,,,,1.2690895874977286,150.0,,,,,,,,,,,,
season_to_next,starter,True,2018,pWHIP,future_whip,0.16020803944372072,,,,,,,0.1,,,,,,,,,,,
season_to_next,starter,True,2018,WAI_beta,future_whip,0.15690819513691445,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2018,HR9_reg,future_era,0.9323551230532898,,,,,,,,,,1.1078684353988733,1500.0,,,,,,,
season_to_next,starter,True,2018,ERA_reg,future_era,0.9572765169194615,,,,,,,,,,,,3.9586589133200074,150.0,,,,,
season_to_next,starter,True,2018,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.170028963586869,-3.1751519179178453,27.57649746786149,2.2647517292541077,0.019845906717518444
season_to_next,starter,True,2021,KBB_reg_direct,future_kbb_ratio,1.0631933572209384,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2021,KBB_reg_component,future_kbb_ratio,1.0496953508175613,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2021,KBB_reg_best,future_kbb_ratio,1.0496953508175613,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2021,WHIP_reg,future_whip,0.16271326357183388,,,,,1.2634095624573474,150.0,,,,,,,,,,,,
season_to_next,starter,True,2021,pWHIP,future_whip,0.1586715247397643,,,,,,,0.05,,,,,,,,,,,
season_to_next,starter,True,2021,WAI_beta,future_whip,0.1555941972232284,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2021,HR9_reg,future_era,0.9437005991480645,,,,,,,,,,1.1140917772393548,1500.0,,,,,,,
season_to_next,starter,True,2021,ERA_reg,future_era,0.9702573129566607,,,,,,,,,,,,3.9388319676823937,150.0,,,,,
season_to_next,starter,True,2021,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.198292104057967,-2.374279840433999,23.415914669880625,2.3081087651188343,-0.06631015727119453
season_to_next,starter,True,2022,KBB_reg_direct,future_kbb_ratio,1.0720072953101745,750.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2022,KBB_reg_component,future_kbb_ratio,1.0593491430608606,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2022,KBB_reg_best,future_kbb_ratio,1.0593491430608606,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2022,WHIP_reg,future_whip,0.1654741889903658,,,,,1.256465178871818,150.0,,,,,,,,,,,,
season_to_next,starter,True,2022,pWHIP,future_whip,0.16106841905798003,,,,,,,0.05,,,,,,,,,,,
season_to_next,starter,True,2022,WAI_beta,future_whip,0.1580763799687931,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2022,HR9_reg,future_era,0.9449876144388093,,,,,,,,,,1.1351687787372435,1500.0,,,,,,,
season_to_next,starter,True,2022,ERA_reg,future_era,0.9744759244341447,,,,,,,,,,,,3.95507457665134,150.0,,,,,
season_to_next,starter,True,2022,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.1195319072413215,-1.9671469970574094,21.880899980941123,2.232955721419553,-0.05983368739254394
season_to_next,starter,True,2023,KBB_reg_direct,future_kbb_ratio,1.098083251563264,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2023,KBB_reg_component,future_kbb_ratio,1.0838160166481372,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2023,KBB_reg_best,future_kbb_ratio,1.0838160166481372,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2023,WHIP_reg,future_whip,0.16558152332776024,,,,,1.2446813587470054,150.0,,,,,,,,,,,,
season_to_next,starter,True,2023,pWHIP,future_whip,0.16129367956735532,,,,,,,0.0,,,,,,,,,,,
season_to_next,starter,True,2023,WAI_beta,future_whip,0.15852381538263166,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2023,HR9_reg,future_era,0.9537601232985926,,,,,,,,,,1.1185897129985778,1500.0,,,,,,,
season_to_next,starter,True,2023,ERA_reg,future_era,0.9831353907675972,,,,,,,,,,,,3.8965095969381425,150.0,,,,,
season_to_next,starter,True,2023,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.143973764597167,-2.3968996310581927,23.299012461699835,2.32595154551024,-0.04885217574370323
season_to_next,starter,True,2024,KBB_reg_direct,future_kbb_ratio,1.094078946000551,300.0,,,,,,,,,,,,,,,,,
season_to_next,starter,True,2024,KBB_reg_component,future_kbb_ratio,1.077715964382575,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,starter,True,2024,KBB_reg_best,future_kbb_ratio,1.077715964382575,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,True,2024,WHIP_reg,future_whip,0.16485069643760278,,,,,1.2492008779909698,150.0,,,,,,,,,,,,
season_to_next,starter,True,2024,pWHIP,future_whip,0.16083305361703926,,,,,,,0.0,,,,,,,,,,,
season_to_next,starter,True,2024,WAI_beta,future_whip,0.15800428964056815,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,True,2024,HR9_reg,future_era,0.9429307559939234,,,,,,,,,,1.135562807234245,1500.0,,,,,,,
season_to_next,starter,True,2024,ERA_reg,future_era,0.9730670635035007,,,,,,,,,,,,3.9354860247540038,150.0,,,,,
season_to_next,starter,True,2024,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.125965117260252,-2.2666447171067396,23.086864244287742,2.36900312316084,-0.10229671502173936
season_to_next,reliever,True,2016,KBB_reg_direct,future_kbb_ratio,1.3709471996191003,100.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2016,KBB_reg_component,future_kbb_ratio,1.3645871432512058,,300.0,100.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2016,KBB_reg_best,future_kbb_ratio,1.3645871432512058,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2016,WHIP_reg,future_whip,0.2112245246747386,,,,,1.2357505598839227,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2016,pWHIP,future_whip,0.20852999474804373,,,,,,,0.3,,,,,,,,,,,
season_to_next,reliever,True,2016,WAI_beta,future_whip,0.2070332447542617,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2016,HR9_reg,future_era,1.213204002350589,,,,,,,,,,0.8618742705737628,1500.0,,,,,,,
season_to_next,reliever,True,2016,ERA_reg,future_era,1.2140898879939845,,,,,,,,,,,,3.443238810207236,150.0,,,,,
season_to_next,reliever,True,2016,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.68566112952337,0.7076408656070068,3.2724498871196093,0.5804331368239763,0.2846396383315685
season_to_next,reliever,True,2017,KBB_reg_direct,future_kbb_ratio,1.4771435934209347,200.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2017,KBB_reg_component,future_kbb_ratio,1.470157755024122,,500.0,200.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2017,KBB_reg_best,future_kbb_ratio,1.470157755024122,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2017,WHIP_reg,future_whip,0.21835973645547876,,,,,1.2393973214285714,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2017,pWHIP,future_whip,0.21541038851306052,,,,,,,0.0,,,,,,,,,,,
season_to_next,reliever,True,2017,WAI_beta,future_whip,0.21397640911186935,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2017,HR9_reg,future_era,1.2363951845655508,,,,,,,,,,0.9220145089285714,1500.0,,,,,,,
season_to_next,reliever,True,2017,ERA_reg,future_era,1.2641865125015355,,,,,,,,,,,,3.4796316964285716,150.0,,,,,
season_to_next,reliever,True,2017,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.7916240164151245,0.747063343140704,6.34767096540455,1.6070595546101107,-0.1686932776940591
season_to_next,reliever,True,2018,KBB_reg_direct,future_kbb_ratio,1.5482384939745812,200.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2018,KBB_reg_component,future_kbb_ratio,1.5381073133446501,,750.0,300.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2018,KBB_reg_best,future_kbb_ratio,1.5381073133446501,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2018,WHIP_reg,future_whip,0.22425847444174615,,,,,1.2407094422610927,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2018,pWHIP,future_whip,0.22260424824534897,,,,,,,0.25,,,,,,,,,,,
season_to_next,reliever,True,2018,WAI_beta,future_whip,0.2214327579446372,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2018,HR9_reg,future_era,1.2699437298534526,,,,,,,,,,0.9604960394225092,1500.0,,,,,,,
season_to_next,reliever,True,2018,ERA_reg,future_era,1.2934859494368567,,,,,,,,,,,,3.556914211244375,150.0,,,,,
season_to_next,reliever,True,2018,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.8165372051530686,-0.19163481151536468,6.554742067909795,2.0812758217094527,-0.01943850102240911
season_to_next,reliever,True,2021,KBB_reg_direct,future_kbb_ratio,1.5264630682793319,200.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2021,KBB_reg_component,future_kbb_ratio,1.5048784513400268,,750.0,200.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2021,KBB_reg_best,future_kbb_ratio,1.5048784513400268,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2021,WHIP_reg,future_whip,0.22726285052561898,,,,,1.245555248060914,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2021,pWHIP,future_whip,0.22602561433149973,,,,,,,0.5,,,,,,,,,,,
season_to_next,reliever,True,2021,WAI_beta,future_whip,0.22471776344201758,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2021,HR9_reg,future_era,1.2954582749075754,,,,,,,,,,0.9624898090458276,1500.0,,,,,,,
season_to_next,reliever,True,2021,ERA_reg,future_era,1.3110561002988037,,,,,,,,,,,,3.594291569743525,150.0,,,,,
season_to_next,reliever,True,2021,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.9198198094544914,-0.6688536462892106,9.766361204731016,1.6239249445687067,0.11132720512261123
season_to_next,reliever,True,2022,KBB_reg_direct,future_kbb_ratio,1.5356340325202487,200.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2022,KBB_reg_component,future_kbb_ratio,1.5124187543910574,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2022,KBB_reg_best,future_kbb_ratio,1.5124187543910574,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2022,WHIP_reg,future_whip,0.22636671121120266,,,,,1.2443814331017369,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2022,pWHIP,future_whip,0.2246603919176402,,,,,,,0.2,,,,,,,,,,,
season_to_next,reliever,True,2022,WAI_beta,future_whip,0.22387667201929393,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2022,HR9_reg,future_era,1.2862451437150364,,,,,,,,,,0.9834485321887384,1500.0,,,,,,,
season_to_next,reliever,True,2022,ERA_reg,future_era,1.304365476681235,,,,,,,,,,,,3.613315508983113,150.0,,,,,
season_to_next,reliever,True,2022,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.8876077190640568,-1.1119020524383205,13.124018573499324,2.0795379533424514,0.08908392426373143
season_to_next,reliever,True,2023,KBB_reg_direct,future_kbb_ratio,1.4690764496103665,200.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2023,KBB_reg_component,future_kbb_ratio,1.4478521749699669,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2023,KBB_reg_best,future_kbb_ratio,1.4478521749699669,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2023,WHIP_reg,future_whip,0.22290908371807552,,,,,1.2384352343037073,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2023,pWHIP,future_whip,0.22099770900169222,,,,,,,0.05,,,,,,,,,,,
season_to_next,reliever,True,2023,WAI_beta,future_whip,0.22035137938536295,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2023,HR9_reg,future_era,1.2687807914309441,,,,,,,,,,0.9645661395292866,1500.0,,,,,,,
season_to_next,reliever,True,2023,ERA_reg,future_era,1.2923495389358661,,,,,,,,,,,,3.5846662187503133,150.0,,,,,
season_to_next,reliever,True,2023,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.8901000823991643,-0.8576610610824726,13.554098121774786,2.395054762632275,-0.012501723389281521
season_to_next,reliever,True,2024,KBB_reg_direct,future_kbb_ratio,1.4674621422235377,300.0,,,,,,,,,,,,,,,,,
season_to_next,reliever,True,2024,KBB_reg_component,future_kbb_ratio,1.4422297869931342,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,reliever,True,2024,KBB_reg_best,future_kbb_ratio,1.4422297869931342,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,reliever,True,2024,WHIP_reg,future_whip,0.22103061329593254,,,,,1.2387897341525602,150.0,,,,,,,,,,,,
season_to_next,reliever,True,2024,pWHIP,future_whip,0.21908195531297361,,,,,,,0.1,,,,,,,,,,,
season_to_next,reliever,True,2024,WAI_beta,future_whip,0.21840488618538978,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,reliever,True,2024,HR9_reg,future_era,1.2536252300593218,,,,,,,,,,0.9699368381224283,1500.0,,,,,,,
season_to_next,reliever,True,2024,ERA_reg,future_era,1.2734621738548106,,,,,,,,,,,,3.6021747636266697,150.0,,,,,
season_to_next,reliever,True,2024,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,3.868499179773972,-0.8899848318256349,13.552800052541224,2.2127034359833564,0.03142785602110652
