target,scenario,split,exclude_2020,model,features,n,periods,weighted_rmse,rmse,weighted_mae,mae,pearson,spearman,oos_r2
kbb,season_to_next,starter,True,CCR,CCR,775,7,1.0852729851845493,1.0914141384106448,0.804240238405576,0.8028197469555356,0.5681789725005942,0.5358561098255482,0.3148751984677127
kbb,season_to_next,starter,True,CCR_floor,CCR_floor,775,7,1.08503026346138,1.0912499848124138,0.8038994289006949,0.802539979214425,0.5683728369940927,0.5359501411840977,0.3151816210521683
kbb,season_to_next,starter,True,CSS,CSS,775,7,1.0529516007472528,1.0639185906810464,0.7880411975885439,0.7880518548360479,0.5946950891248431,0.5802310869300112,0.35507602458184906
kbb,season_to_next,reliever,True,raw_KBB_ratio,kbb_ratio,1362,7,1.4094248593793777,1.5169971134671696,0.9329794405440585,0.9754906799096947,0.32877736407603214,0.3893063389460444,0.1081133652561791
kbb,season_to_next,reliever,True,K_pct,k_pct,1362,7,1.4711464216953494,1.5857641850853843,0.9712930176197415,1.0321995380188769,0.17426731035604368,0.2282560488080087,0.028287922076917993
kbb,season_to_next,reliever,True,BB_pct,bb_pct,1362,7,1.4440370444656214,1.548126606236363,0.9491871306305254,0.990432279718238,0.2522648800082057,0.2945558167168069,0.06377017884251379
kbb,season_to_next,reliever,True,KBB,kbb,1362,7,1.4299262783717726,1.5430930112041523,0.9433424248944426,0.9979755701696921,0.2770818429639883,0.345508687887524,0.08197798476582141
kbb,season_to_next,reliever,True,KBB_reg_direct,KBB_reg_direct,1362,7,1.42666743442988,1.5394392123265277,0.9417676272781589,0.9965240221040237,0.28383184032641334,0.3482358669295196,0.08615761479693007
kbb,season_to_next,reliever,True,KBB_reg_component,KBB_reg_component,1362,7,1.404486328800952,1.5140695259172698,0.9295659509942787,0.9750130658654145,0.3285075491571285,0.3929399399832569,0.11435263748171431
kbb,season_to_next,reliever,True,CCR,CCR,1362,7,1.40375891500905,1.5078739844898061,0.9311623213018821,0.9691891505990964,0.3363616537681344,0.36957892075557064,0.11526979169274743
kbb,season_to_next,reliever,True,CCR_floor,CCR_floor,1362,7,1.40375891500905,1.5078739844898061,0.9311623213018821,0.9691891505990964,0.3363616537681344,0.36957892075557064,0.11526979169274743
kbb,season_to_next,reliever,True,CSS,CSS,1362,7,1.3991035017958502,1.5063568060801489,0.9268718903929499,0.9673899876081409,0.33971066444272685,0.39374185673054896,0.12112828335818682
