target,scenario,split,exclude_2020,model,features,n,periods,weighted_rmse,rmse,weighted_mae,mae,pearson,spearman,oos_r2
kbb,season_to_next,all,True,CCR_floor,CCR_floor,2032,7,1.1809610847669763,1.2834282000799593,0.833802662222971,0.871152061496946,0.45724154978376697,0.45480892675339496,0.24707937948953418
kbb,season_to_next,all,True,CSS,CSS,2032,7,1.1622643279292468,1.2680292719882198,0.8265349763893836,0.8676142191344663,0.4759847842236278,0.4900541845895433,0.2707308618932176
whip,season_to_next,all,True,WHIP,whip,2032,7,0.1880117343100668,0.2088383109831774,0.14698791770335512,0.16258307419637547,0.27282640941583797,0.28053153012123017,0.08573811492109684
whip,season_to_next,all,True,WHIP_reg,WHIP_reg,2032,7,0.1860388832726884,0.20690870758203792,0.145841391153425,0.16147894430267373,0.29480883878958675,0.29229097610659965,0.10482457438240744
whip,season_to_next,all,True,xWHIP_lgBABIP,xwhip_lgbabip,2032,7,0.1850726793016798,0.2059693663677835,0.14366015076238137,0.15956598746908052,0.3206223847599266,0.32876747840981724,0.11409872206409288
whip,season_to_next,all,True,pWHIP,pWHIP,2032,7,0.1847889961689797,0.20575695816590844,0.1434125018315337,0.15935411411582526,0.3210126998720997,0.3258914260148951,0.11681249527141402
whip,season_to_next,all,True,KBB,kbb,2032,7,0.17788452058791113,0.20049567887286485,0.13836870181200833,0.15569993189269596,0.38541097461893664,0.37109515485575545,0.1815785205664323
whip,season_to_next,all,True,KBB_reg_direct,KBB_reg_direct,2032,7,0.17584167763441763,0.19813876180983298,0.13684064231183235,0.1539246685534316,0.40356174948726514,0.386311772889516,0.20026824555073164
whip,season_to_next,all,True,KBB_reg_component,KBB_reg_component,2032,7,0.17768043264267924,0.19957891711329298,0.1374897868239467,0.15440679464496948,0.3860661254651259,0.3754795596866666,0.18345540271782212
whip,season_to_next,all,True,CCR,CCR,2032,7,0.18686638772368996,0.2071300620574425,0.14597196607492313,0.16124652671946477,0.29255613920603896,0.29298421616578785,0.096843349200468
whip,season_to_next,all,True,WSI_raw,wsi_raw,2032,7,0.17924177028966695,0.20201284912970113,0.1392495349783522,0.15657848098553287,0.37306767528889084,0.3638347140860945,0.16904184804090483
whip,season_to_next,all,True,WSI_xWHIP_lgBABIP,wsi_xlgbabip,2032,7,0.1785454818311819,0.20108438920354718,0.13863236632613704,0.15588953082129312,0.38127183928726827,0.37111177574062554,0.1754852431443712
