captureDate,capturedAtUtc,slateDate,source,sourceUrl,draftGroupId,contestTypeId,selectionReason,position,namePlusId,dkName,dkPlayerId,rosterPosition,salary,gameInfo,gameDateTimeEt,teamAbbrev,opponent,homeAway,avgPointsPerGame,mlbamId,mlbName,joinStatus,joinMethod,joinNote
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Jacob Misiorowski (43829341),Jacob Misiorowski,43829341,P,12200,MIL@LAD 08/14/2026 10:10PM ET,08/14/2026 10:10PM ET,MIL,LAD,away,29.1,694819,Jacob Misiorowski,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Cam Schlittler (43829342),Cam Schlittler,43829342,P,11200,NYY@TOR 08/14/2026 07:15PM ET,08/14/2026 07:15PM ET,NYY,TOR,away,23.1,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Chris Sale (43828845),Chris Sale,43828845,P,10700,ARI@ATL 08/14/2026 07:15PM ET,08/14/2026 07:15PM ET,ATL,ARI,home,23.1,519242,Chris Sale,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Dylan Cease (43829343),Dylan Cease,43829343,P,10700,NYY@TOR 08/14/2026 07:15PM ET,08/14/2026 07:15PM ET,TOR,NYY,home,25.2,656302,Dylan Cease,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched via normalized_name_team
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Yoshinobu Yamamoto (43828846),Yoshinobu Yamamoto,43828846,P,10500,MIL@LAD 08/14/2026 10:10PM ET,08/14/2026 10:10PM ET,LAD,MIL,home,21.7,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Tarik Skubal (43829344),Tarik Skubal,43829344,P,10500,MIL@LAD 08/14/2026 10:10PM ET,08/14/2026 10:10PM ET,LAD,MIL,home,21.8,669373,Tarik Skubal,needs_review_team_change,identity_name_unique_mlbam,Name maps to one reviewed MLBAM identity but not this DK team; review as team-change/new alias before trusting automation.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Tyler Glasnow (43829345),Tyler Glasnow,43829345,P,10500,MIL@LAD 08/14/2026 10:10PM ET,08/14/2026 10:10PM ET,LAD,MIL,home,22.2,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Gavin Williams (43828847),Gavin Williams,43828847,P,10200,SD@CLE 08/14/2026 07:10PM ET,08/14/2026 07:10PM ET,CLE,SD,home,22.3,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Gerrit Cole (43828848),Gerrit Cole,43828848,P,9700,NYY@TOR 08/14/2026 07:15PM ET,08/14/2026 07:15PM ET,NYY,TOR,away,19.1,,,needs_review_new_player,identity_name_team_map,No reviewed normalized-name/team identity alias; do not auto-guess.
2026-08-14,2026-08-14T14:32:35.842860+00:00,2026-08-14,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=151964,151964,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Spencer Schwellenbach (43829346),Spencer Schwellenbach,43829346,P,9700,ARI@ATL 08/14/2026 07:15PM ET,08/14/2026 07:15PM ET,ATL,ARI,home,0,680885,Spencer Schwellenbach,mapped,identity_name_team_map,Stable identity seed from old DK-ID map. Pilot join status: matched_people_search_name via mlb_people_search_normalized_name
