slateDate,draftGroupId,contestTypeId,dkPlayerId,dkName,position,rosterPosition,teamAbbrev,salary,gameInfo,reviewReason,mapAliasName,mapTeamAbbrev,mapMlbamId,mapMlbName,mapMatchedTeams
2026-09-12,153382,9,44115661,Zac Thornton,SP,P,NYM,6600,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116212,Dean Kremer,SP,P,MIN,6600,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116216,Jared Simpson,RP,P,WSH,6600,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116221,Albert Suarez,RP,P,BAL,6500,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116222,Cade Povich,SP,P,BAL,6500,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116223,Gavin Stone,SP,P,LAD,6500,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116224,Landon Knack,SP,P,LAD,6500,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116225,Eric Lauer,RP,P,LAD,6500,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115662,Randy Dobnak,RP,P,KC,6400,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116227,Aaron Civale,RP,P,CHC,6400,PIT@CHC 09/12/2026 02:20PM ET,team_change_new_alias,Aaron Civale,ATH,650644,Aaron Civale,ATH
2026-09-12,153382,9,44115663,Andrew Sears,SP,P,DET,6300,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116228,Elmer Rodriguez,SP,P,NYY,6300,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116229,David Peterson,SP,P,CHC,6300,PIT@CHC 09/12/2026 02:20PM ET,team_change_new_alias,David Peterson,NYM,656849,David Peterson,NYM
2026-09-12,153382,9,44116237,Paul Blackburn,RP,P,NYY,6200,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116238,Ryan Yarbrough,RP,P,NYY,6200,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116239,Brendan Beck,RP,P,NYY,6200,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116241,Bobby Miller,SP,P,LAD,6200,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116243,Eduardo Rivera,RP,P,BOS,6200,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116244,Johan Oviedo,SP,P,BOS,6200,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115664,Cesar Perdomo,RP,P,SF,6100,SD@SF 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44115672,Aaron Judge,OF,OF,NYY,6100,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116245,Jedixson Paez,RP,P,BOS,6100,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116246,Jake Miller,SP,P,DET,6100,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116247,Yilber Diaz,RP,P,DET,6100,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116251,Tony Gonsolin,SP,P,KC,6100,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116253,Jackson Jobe,SP,P,DET,6100,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116254,Sawyer Gipson-Long,RP,P,DET,6100,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116258,Luis Gil,SP,P,NYY,6000,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116269,Adam Mazur,SP,P,MIA,5900,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116274,Robert Stock,RP,P,NYM,5900,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116275,Xzavion Curry,RP,P,NYM,5900,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116278,Michael Lorenzen,RP,P,TOR,5900,BAL@TOR 09/12/2026 03:07PM ET,team_change_new_alias,Michael Lorenzen,COL,547179,Michael Lorenzen,COL
2026-09-12,153382,9,44116279,Mike Clevinger,RP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116280,Carmen Mlodzinski,RP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116281,Thomas Harrington,RP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116282,Noah Murdock,SP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116283,Khristian Curtis,RP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116284,Braxton Garrett,SP,P,CHC,5900,PIT@CHC 09/12/2026 02:20PM ET,team_change_new_alias,Braxton Garrett,MIA,666129,Braxton Garrett,MIA
2026-09-12,153382,9,44116285,Lake Bachar,RP,P,PIT,5900,PIT@CHC 09/12/2026 02:20PM ET,team_change_new_alias,Lake Bachar,MIA,669199,Lake Bachar,MIA
2026-09-12,153382,9,44116286,Chayce McDermott,RP,P,NYM,5900,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116287,Logan Allen,RP,P,CLE,5900,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116288,Daniel Espino,RP,P,CLE,5900,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116289,Miguel Mendez,SP,P,SF,5800,SD@SF 09/12/2026 04:05PM ET,team_change_new_alias,Miguel Mendez,SD,700280,Miguel Mendez,SD
2026-09-12,153382,9,44116295,Matt Wilkinson,RP,P,SF,5800,SD@SF 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116299,Jack Anderson,RP,P,MIN,5800,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116300,Marco Raya,RP,P,MIN,5800,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116303,David Festa,SP,P,MIN,5800,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115678,Ben Rice,1B/C,C/1B,NYY,5700,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44115680,Shohei Ohtani,1B/OF,1B/OF,LAD,5700,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115682,Brandon Lowe,2B,2B,PIT,5700,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116304,Jackson Kent,SP,P,WSH,5700,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116305,Eddy Yean,RP,P,WSH,5700,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116306,Matt Waldron,RP,P,WSH,5700,LAA@WSH 09/12/2026 04:05PM ET,team_change_new_alias,Matt Waldron,SD,663362,Matt Waldron,SD
2026-09-12,153382,9,44115683,Wilyer Abreu,OF,OF,BOS,5600,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116310,Luis De Leon,RP,P,BAL,5600,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116311,Keegan Akin,RP,P,BAL,5600,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116315,Chris Bassitt,SP,P,BAL,5600,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116316,Sean Sullivan,SP,P,COL,5600,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116319,Trey Gibson,SP,P,BAL,5600,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116321,Will Dion,RP,P,WSH,5500,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44115686,Jose Ramirez,3B,3B,CLE,5400,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116322,Brett Kerry,RP,P,LAA,5400,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116323,Sammy Peralta,RP,P,LAA,5400,LAA@WSH 09/12/2026 04:05PM ET,team_change_new_alias,Sammy Peralta,COL,671111,Sammy Peralta,COL
2026-09-12,153382,9,44115688,Roman Anthony,OF,OF,BOS,5200,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115692,Luis Garcia Jr.,1B,1B,NYY,5200,NYM@NYY 09/12/2026 01:35PM ET,team_change_new_alias,Luis Garcia Jr.,WSH,671277,Luis García Jr.,WSH
2026-09-12,153382,9,44115693,Pete Alonso,1B,1B,BAL,5200,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44115694,Bryan Reynolds,OF,OF,PIT,5200,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116331,Connor Thomas,RP,P,KC,5200,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115967,Willson Contreras,1B,1B,BOS,5000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115700,Mookie Betts,SS,SS,LAD,4900,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115702,Freddie Freeman,1B,1B,LAD,4800,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115703,Cody Bellinger,OF,OF,NYY,4800,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44115706,Tommy Edman,2B/OF,2B/OF,LAD,4700,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115711,Gunnar Henderson,SS,SS,BAL,4700,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44115714,Max Muncy,3B,3B,LAD,4600,LAD@MIA 09/12/2026 04:10PM ET,team_change_new_alias,Max Muncy,ATH,691777,Max Muncy,ATH
2026-09-12,153382,9,44115969,Ceddanne Rafaela,OF,OF,BOS,4600,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115970,Jazz Chisholm Jr.,2B,2B,NYY,4600,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44115716,Teoscar Hernandez,OF,OF,LAD,4500,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115971,Andy Pages,OF,OF,LAD,4500,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115720,Jarren Duran,OF,OF,BOS,4400,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115972,Trent Grisham,OF,OF,NYY,4400,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44115725,Will Smith,C,C,LAD,4300,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115728,Travis Bazzana,2B,2B,CLE,4300,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115973,Curtis Mead,2B/3B,2B/3B,BOS,4300,KC@BOS 09/12/2026 04:10PM ET,team_change_new_alias,Curtis Mead,WSH,678554,Curtis Mead,WSH
2026-09-12,153382,9,44115975,Giancarlo Stanton,OF,OF,NYY,4300,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44115731,Christian Encarnacion-Strand,3B,3B,BAL,4200,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44115732,Angel Martinez,OF,OF,CLE,4200,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115977,Ryan O'Hearn,1B,1B,PIT,4200,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44115734,Mickey Gasper,1B,1B,BOS,4100,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115739,Coby Mayo,1B/3B,1B/3B,BAL,4100,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44115742,Chase DeLauter,OF,OF,CLE,4100,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115743,Kyle Tucker,OF,OF,LAD,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44115744,Esmerlyn Valdez,OF,OF,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116337,Brusdar Graterol,RP,P,LAD,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116338,Grant Hartwig,RP,P,MIN,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116339,Yorman Gomez,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116341,Blake Adams,RP,P,COL,4000,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116342,Eiberson Castellano,RP,P,COL,4000,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116344,Brendan Cellucci,RP,P,TOR,4000,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116345,Ronan Kopp,RP,P,LAD,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116347,Antoine Kelly,RP,P,CHC,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116348,Seth Lonsway,RP,P,SF,4000,SD@SF 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116349,Jake Cousins,RP,P,LAD,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116351,Cameron Weston,RP,P,NYM,4000,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116352,Tyler Beede,RP,P,CHC,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116353,Antwone Kelly,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116354,Hunter Barco,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116356,Kervin Castro,RP,P,NYY,4000,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116357,Wyatt Olds,RP,P,BOS,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116360,Connor Seabold,RP,P,KC,4000,KC@BOS 09/12/2026 04:10PM ET,team_change_new_alias,Connor Seabold,TOR,657756,Connor Seabold,TOR
2026-09-12,153382,9,44116361,Joe La Sorsa,RP,P,BOS,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116362,Shawn Armstrong,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116363,Luke Murphy,RP,P,LAA,4000,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116364,Anthony Gose,RP,P,KC,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116365,Garrett Whitlock,RP,P,BOS,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116366,Anthony Nunez,RP,P,BAL,4000,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116368,Carlos Duran,RP,P,KC,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116370,Austin Peterson,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116373,Hunter Stratton,RP,P,SD,4000,SD@SF 09/12/2026 04:05PM ET,team_change_new_alias,Hunter Stratton,ATL,676702,Hunter Stratton,ATL
2026-09-12,153382,9,44116374,Michael Fulmer,RP,P,NYY,4000,NYM@NYY 09/12/2026 01:35PM ET,new_player,,,,,
2026-09-12,153382,9,44116375,Hunter Gaddis,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116381,Bailey Horn,RP,P,DET,4000,COL@DET 09/12/2026 01:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116382,CJ Van Eyk,RP,P,TOR,4000,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116383,Tyler Samaniego,RP,P,BOS,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116386,Cade Smith,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116387,Mason Montgomery,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116388,Easton McGee,RP,P,KC,4000,KC@BOS 09/12/2026 04:10PM ET,team_change_new_alias,Easton McGee,MIL,668834,Easton McGee,MIL
2026-09-12,153382,9,44116389,Isaac Mattson,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116390,Justin Slaten,RP,P,BOS,4000,KC@BOS 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116391,Luke Weaver,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,team_change_new_alias,Luke Weaver,NYM,596133,Luke Weaver,NYM
2026-09-12,153382,9,44116393,Yosver Zulueta,RP,P,BAL,4000,BAL@TOR 09/12/2026 03:07PM ET,new_player,,,,,
2026-09-12,153382,9,44116397,Ryan Watson,RP,P,LAA,4000,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
2026-09-12,153382,9,44116402,Wilber Dotel,RP,P,PIT,4000,PIT@CHC 09/12/2026 02:20PM ET,new_player,,,,,
2026-09-12,153382,9,44116403,Tim Herrin,RP,P,CLE,4000,CLE@MIN 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116404,Ben Casparius,RP,P,LAD,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116406,Ronny Henriquez,RP,P,MIA,4000,LAD@MIA 09/12/2026 04:10PM ET,new_player,,,,,
2026-09-12,153382,9,44116407,Jake Bird,RP,P,WSH,4000,LAA@WSH 09/12/2026 04:05PM ET,new_player,,,,,
