slateDate,draftGroupId,contestTypeId,dkPlayerId,dkName,position,rosterPosition,teamAbbrev,salary,gameInfo,reviewReason,mapAliasName,mapTeamAbbrev,mapMlbamId,mapMlbName,mapMatchedTeams
2026-07-11,150541,9,43581491,Tyler Glasnow,SP,P,LAD,11600,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581196,Yoshinobu Yamamoto,SP,P,LAD,10800,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581197,Kyle Bradish,SP,P,BAL,9500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581498,Justin Wrobleski,SP,P,LAD,9500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581500,Blake Snell,SP,P,LAD,9400,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581501,Corbin Burnes,SP,P,ARI,9100,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581502,Emmet Sheehan,SP,P,LAD,8900,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581515,Dean Kremer,SP,P,BAL,8100,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581514,Michael Soroka,SP,P,ARI,8100,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581516,Eduardo Rodriguez,SP,P,ARI,8000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581518,Eric Lauer,RP,P,LAD,8000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581520,Roki Sasaki,SP,P,LAD,7900,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581531,Ryne Nelson,SP,P,ARI,7400,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581536,Cade Povich,SP,P,BAL,7300,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581540,Shane Baz,SP,P,BAL,7100,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581542,Zach Eflin,SP,P,BAL,7100,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581549,River Ryan,SP,P,LAD,7000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581550,Gavin Stone,SP,P,LAD,7000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581551,Bobby Miller,SP,P,LAD,7000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581552,Landon Knack,SP,P,LAD,7000,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581204,Brandon Pfaadt,SP,P,ARI,6800,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581208,Shohei Ohtani,1B/OF,1B/OF,LAD,6700,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581566,Chayce McDermott,RP,P,LAD,6700,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581577,Brandon Young,SP,P,BAL,6600,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581594,Trevor Rogers,SP,P,BAL,6500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581595,Albert Suarez,RP,P,BAL,6500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581596,Tyler Wells,SP,P,BAL,6500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581597,Keegan Akin,RP,P,BAL,6500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581590,Kohl Drake,RP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581591,Dylan Ray,SP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581592,Thomas Hatch,RP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581593,Cristian Mena,SP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581598,Mitch Bratt,SP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581600,Zac Gallen,SP,P,ARI,6500,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581602,Jose Cabrera,SP,P,ARI,6400,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581603,Merrill Kelly,SP,P,ARI,6400,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581608,Chris Bassitt,SP,P,BAL,6300,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581609,Trey Gibson,SP,P,BAL,6300,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581606,David Peterson,SP,P,CHC,6300,CHC@CIN 07/11/2026 07:10PM ET,team_change_new_alias,David Peterson,NYM,656849,David Peterson,NYM
2026-07-11,150541,9,43581610,Jake Woodford,RP,P,CHC,6200,CHC@CIN 07/11/2026 07:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581611,Connor Thomas,RP,P,ATL,6200,ATL@STL 07/11/2026 07:15PM ET,new_player,,,,,
2026-07-11,150541,9,43581213,Freddie Freeman,1B,1B,LAD,6100,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581214,Pete Alonso,1B,1B,BAL,5800,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581216,Gunnar Henderson,SS,SS,BAL,5500,KC@BAL 07/11/2026 07:05PM ET,new_player,,,,,
2026-07-11,150541,9,43581217,Andy Pages,OF,OF,LAD,5400,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581218,Max Muncy,3B,3B,LAD,5300,ARI@LAD 07/11/2026 09:10PM ET,team_change_new_alias,Max Muncy,ATH,691777,Max Muncy,ATH
2026-07-11,150541,9,43581220,Mookie Betts,SS,SS,LAD,5100,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581221,Ketel Marte,2B,2B,ARI,5100,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581224,Corbin Carroll,OF,OF,ARI,4900,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
2026-07-11,150541,9,43581226,Kyle Tucker,OF,OF,LAD,4800,ARI@LAD 07/11/2026 09:10PM ET,new_player,,,,,
