slateDate,draftGroupId,contestTypeId,dkPlayerId,dkName,position,rosterPosition,teamAbbrev,salary,gameInfo,reviewReason,mapAliasName,mapTeamAbbrev,mapMlbamId,mapMlbName,mapMatchedTeams
2026-08-17,152195,9,43854627,Tarik Skubal,SP,P,LAD,10000,LAD@COL 08/17/2026 08:40PM ET,team_change_new_alias,Tarik Skubal,DET,669373,Tarik Skubal,DET
2026-08-17,152195,9,43854628,Tyler Glasnow,SP,P,LAD,10000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854629,Yoshinobu Yamamoto,SP,P,LAD,10000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854632,Payton Tolle,SP,P,BOS,9300,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854633,Garrett Crochet,SP,P,BOS,9300,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854634,Paul Skenes,SP,P,PIT,9300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854270,Blake Snell,SP,P,LAD,9000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854641,Corbin Burnes,SP,P,ARI,8700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854642,Casey Mize,SP,P,SD,8500,SD@NYM 08/17/2026 07:10PM ET,team_change_new_alias,Casey Mize,DET,663554,Casey Mize,DET
2026-08-17,152195,9,43854645,Kevin Gausman,SP,P,CHC,8500,CWS@CHC 08/17/2026 08:05PM ET,team_change_new_alias,Kevin Gausman,TOR,592332,Kevin Gausman,TOR
2026-08-17,152195,9,43854646,Clay Holmes,RP,P,CHC,8500,CWS@CHC 08/17/2026 08:05PM ET,team_change_new_alias,Clay Holmes,NYM,605280,Clay Holmes,NYM
2026-08-17,152195,9,43854273,Ranger Suarez,SP,P,BOS,8300,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854647,Sonny Gray,SP,P,BOS,8300,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854648,Zac Thornton,SP,P,NYM,8300,SD@NYM 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854650,Tyler Mahle,SP,P,ATL,8300,ATL@MIN 08/17/2026 07:40PM ET,team_change_new_alias,Tyler Mahle,SF,641816,Tyler Mahle,SF
2026-08-17,152195,9,43854651,Braxton Ashcraft,RP,P,PIT,8300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854652,Pablo Lopez,SP,P,MIN,8000,ATL@MIN 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854654,Kris Bubic,SP,P,LAD,8000,LAD@COL 08/17/2026 08:40PM ET,team_change_new_alias,Kris Bubic,KC,663460,Kris Bubic,KC
2026-08-17,152195,9,43854655,Justin Wrobleski,SP,P,LAD,8000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854656,Emmet Sheehan,SP,P,LAD,8000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854658,Roki Sasaki,SP,P,LAD,8000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854274,Luis Castillo,SP,P,CWS,7800,CWS@CHC 08/17/2026 08:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854660,Robbie Ray,SP,P,SD,7800,SD@NYM 08/17/2026 07:10PM ET,team_change_new_alias,Robbie Ray,SF,592662,Robbie Ray,SF
2026-08-17,152195,9,43854663,Jake Bennett,SP,P,BOS,7800,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854665,Tony Gonsolin,SP,P,KC,7800,ATH@KC 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854666,Michael Soroka,SP,P,ARI,7700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854667,Brandon Pfaadt,SP,P,ARI,7700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854668,Eduardo Rodriguez,SP,P,ARI,7700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854669,David Peterson,SP,P,CHC,7500,CWS@CHC 08/17/2026 08:05PM ET,team_change_new_alias,David Peterson,NYM,656849,David Peterson,NYM
2026-08-17,152195,9,43854670,Jackson Jobe,SP,P,DET,7500,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854676,Reese Olson,SP,P,DET,7400,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854677,Owen Murphy,RP,P,ATL,7300,ATL@MIN 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854283,Shohei Ohtani,1B/OF,1B/OF,LAD,7000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854692,Jack Anderson,RP,P,MIN,7000,ATL@MIN 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854693,Eric Lauer,RP,P,LAD,7000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854694,Gavin Stone,SP,P,LAD,7000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854695,Bobby Miller,SP,P,LAD,7000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854696,Landon Knack,SP,P,LAD,7000,LAD@COL 08/17/2026 08:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854701,Dean Kremer,SP,P,MIN,7000,ATL@MIN 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854708,Tanner Houck,SP,P,BOS,6800,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854709,Kutter Crawford,SP,P,BOS,6800,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854714,Patrick Sandoval,SP,P,BOS,6800,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854715,Brayan Bello,SP,P,BOS,6800,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854716,Randy Dobnak,RP,P,KC,6800,ATH@KC 08/17/2026 07:40PM ET,new_player,,,,,
2026-08-17,152195,9,43854278,Mitch Bratt,SP,P,ARI,6700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854717,Merrill Kelly,SP,P,ARI,6700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854718,Ryne Nelson,SP,P,ARI,6700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854719,Kohl Drake,RP,P,ARI,6700,ARI@BOS 08/17/2026 07:10PM ET,new_player,,,,,
2026-08-17,152195,9,43854723,Aaron Civale,RP,P,CHC,6500,CWS@CHC 08/17/2026 08:05PM ET,team_change_new_alias,Aaron Civale,ATH,650644,Aaron Civale,ATH
2026-08-17,152195,9,43854725,Braxton Garrett,SP,P,CHC,6500,CWS@CHC 08/17/2026 08:05PM ET,team_change_new_alias,Braxton Garrett,MIA,666129,Braxton Garrett,MIA
2026-08-17,152195,9,43854280,Carmen Mlodzinski,SP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854728,Bubba Chandler,SP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854729,Mike Clevinger,RP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854730,Wilber Dotel,RP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
2026-08-17,152195,9,43854731,Lake Bachar,RP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,team_change_new_alias,Lake Bachar,MIA,669199,Lake Bachar,MIA
2026-08-17,152195,9,43854732,Antwone Kelly,RP,P,PIT,6300,DET@PIT 08/17/2026 07:05PM ET,new_player,,,,,
