slateDate,draftGroupId,contestTypeId,dkPlayerId,dkName,position,rosterPosition,teamAbbrev,salary,gameInfo,reviewReason,mapAliasName,mapTeamAbbrev,mapMlbamId,mapMlbName,mapMatchedTeams
2026-09-07,153178,9,44054226,Tanner Houck,SP,P,BOS,6900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054227,Kutter Crawford,SP,P,BOS,6900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054229,Aaron Civale,RP,P,CHC,6600,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Aaron Civale,ATH,650644,Aaron Civale,ATH
2026-09-07,153178,9,44054230,David Peterson,SP,P,CHC,6600,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,David Peterson,NYM,656849,David Peterson,NYM
2026-09-07,153178,9,44054231,Nestor Cortes,SP,P,PHI,6500,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054236,Robert Stock,RP,P,NYM,6500,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054238,Xzavion Curry,RP,P,NYM,6500,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054239,Chayce McDermott,RP,P,NYM,6500,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054243,Caleb Kilian,RP,P,PHI,6500,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Caleb Kilian,SF,668873,Caleb Kilian,SF
2026-09-07,153178,9,44054247,Chris Bassitt,SP,P,BAL,6300,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054252,Luis De Leon,RP,P,BAL,6300,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054253,Keegan Akin,RP,P,BAL,6300,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054254,Trey Gibson,SP,P,BAL,6300,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054256,Owen Murphy,RP,P,ATL,6200,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054262,Ryne Nelson,SP,P,ARI,6000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054263,Mitch Bratt,SP,P,ARI,6000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054264,Merrill Kelly,SP,P,ARI,6000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054268,Eduardo Rivera,RP,P,BOS,5900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054269,Johan Oviedo,SP,P,BOS,5900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054270,Jedixson Paez,RP,P,BOS,5900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054271,Daniel Espino,RP,P,CLE,5800,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054272,Logan Allen,RP,P,CLE,5800,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053897,Jose Ramirez,3B,3B,CLE,5600,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054275,Braxton Garrett,SP,P,CHC,5600,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Braxton Garrett,MIA,666129,Braxton Garrett,MIA
2026-09-07,153178,9,44053898,Wilyer Abreu,OF,OF,BOS,5500,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054280,Adam Mazur,SP,P,MIA,5500,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054283,Bryse Wilson,RP,P,MIL,5400,CHC@MIL 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054286,Antonio Senzatela,RP,P,MIL,5400,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Antonio Senzatela,COL,622608,Antonio Senzatela,COL
2026-09-07,153178,9,44054287,Colton Gordon,SP,P,MIL,5400,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Colton Gordon,HOU,676467,Colton Gordon,HOU
2026-09-07,153178,9,44054288,Brett Kerry,RP,P,LAA,5300,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054289,Sammy Peralta,RP,P,LAA,5300,LAA@BOS 09/07/2026 01:35PM ET,team_change_new_alias,Sammy Peralta,COL,671111,Sammy Peralta,COL
2026-09-07,153178,9,44053902,Pete Alonso,1B,1B,BAL,5200,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053903,Corbin Carroll,OF,OF,ARI,5100,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054082,Willson Contreras,1B,1B,BOS,5100,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053886,Jose Cabrera,SP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053904,Roman Anthony,OF,OF,BOS,5000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054295,Connor Thomas,RP,P,KC,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054300,Dylan Ray,SP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054301,Gerardo Carrillo,RP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054302,Cristian Mena,SP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054303,Kohl Drake,RP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054304,Zac Gallen,SP,P,ARI,5000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053911,Travis Bazzana,2B,2B,CLE,4700,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053912,Gunnar Henderson,SS,SS,BAL,4700,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053914,Ketel Marte,2B,2B,ARI,4600,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053919,Angel Martinez,OF,OF,CLE,4400,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053921,Ceddanne Rafaela,OF,OF,BOS,4300,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053928,Chase DeLauter,OF,OF,CLE,4200,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053929,Luis Arraez,2B,2B,PHI,4200,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Luis Arraez,SF,650333,Luis Arraez,SF
2026-09-07,153178,9,44053931,Christian Encarnacion-Strand,3B,3B,BAL,4200,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053932,Gabriel Moreno,C,C,ARI,4200,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053936,Jo Adell,OF,OF,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,team_change_new_alias,Jo Adell,LAA,666176,Jo Adell,LAA
2026-09-07,153178,9,44053937,Jarren Duran,OF,OF,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053939,Geraldo Perdomo,SS,SS,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053940,Coby Mayo,1B,1B,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054087,Curtis Mead,2B/3B,2B/3B,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,team_change_new_alias,Curtis Mead,WSH,678554,Curtis Mead,WSH
2026-09-07,153178,9,44054305,Blake Burkhalter,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054306,Antoine Kelly,RP,P,CHC,4000,CHC@MIL 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054309,Tyler Beede,RP,P,CHC,4000,CHC@MIL 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054310,Yorman Gomez,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054312,Cameron Weston,RP,P,NYM,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054313,Jefry Yan,RP,P,NYM,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054314,Luke Murphy,RP,P,LAA,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054315,Andrew Kittredge,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054317,Elieser Hernandez,SP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054320,Jovani Moran,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054322,Greg Weissert,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054325,Matt Festa,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054327,Aroldis Chapman,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054329,Wikelman Gonzalez,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,team_change_new_alias,Wikelman Gonzalez,CWS,682790,Wikelman González,CWS
2026-09-07,153178,9,44054330,Nate Lavender,RP,P,NYM,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054331,Ryan Helsley,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054336,Tim Herrin,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054337,Grant Wolfram,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054339,Anthony Nunez,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054340,Felix Bautista,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054341,Jack Weisenburger,RP,P,NYM,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054343,Yaramil Hiraldo,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054346,Nate Pearson,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,team_change_new_alias,Nate Pearson,HOU,663878,Nate Pearson,HOU
2026-09-07,153178,9,44054347,Brooks Raley,RP,P,PHI,4000,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Brooks Raley,NYM,548384,Brooks Raley,NYM
2026-09-07,153178,9,44054348,Cam Sanders,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054349,Jonathan Loaisiga,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054351,Jayden Murray,RP,P,CHC,4000,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Jayden Murray,HOU,681151,Jayden Murray,HOU
2026-09-07,153178,9,44054352,Taylor Clarke,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054354,Trevor Martin,RP,P,LAA,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054357,Shawn Armstrong,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054358,Justin Martinez,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054359,Codi Heuer,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054360,Andrew Hoffmann,RP,P,PHI,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054361,Easton McGee,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,team_change_new_alias,Easton McGee,MIL,668834,Easton McGee,MIL
2026-09-07,153178,9,44054362,Connor Seabold,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,team_change_new_alias,Connor Seabold,TOR,657756,Connor Seabold,TOR
2026-09-07,153178,9,44054364,Justin Slaten,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054365,Colin Holderman,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054366,Brent Suter,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Brent Suter,LAA,608718,Brent Suter,LAA
2026-09-07,153178,9,44054367,Alec Gamboa,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054369,Aaron Bummer,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054371,Victor Vodnik,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,team_change_new_alias,Victor Vodnik,COL,680767,Victor Vodnik,COL
2026-09-07,153178,9,44054373,Colin Selby,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054374,Tyler Uberstine,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054375,Alex Hoppe,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054376,Drey Jameson,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054377,Andrew Saalfrank,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054378,Ryan Watson,RP,P,LAA,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054382,Ray Kerr,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054383,Tyron Guerrero,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054385,Juan Morillo,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054386,Yennier Cano,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054387,Erik Miller,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,team_change_new_alias,Erik Miller,SF,669062,Erik Miller,SF
2026-09-07,153178,9,44054388,Zack Kelly,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054392,Raymond Burgos,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054394,Patrick Monteverde,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054395,Franco Aleman,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054396,Brandyn Garcia,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054399,Josh Walker,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054401,Brandan Bidois,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054402,Blake Weiman,RP,P,LAA,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054409,Craig Kimbrel,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054411,James Karinchak,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,new_player,,,,,
2026-09-07,153178,9,44054412,Nolan Hoffman,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,team_change_new_alias,Nolan Hoffman,PHI,676510,Nolan Hoffman,PHI
2026-09-07,153178,9,44054413,Tyler Samaniego,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054415,Juan Burgos,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054416,Austin Peterson,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054418,Derek Law,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054421,Blake Walston,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054423,Ronny Henriquez,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054425,Erik Sabrowski,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054426,Anthony Gose,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054427,Hunter Gaddis,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054428,Jack Ralston,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054432,Chris Devenski,RP,P,NYM,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054433,A.J. Puk,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054434,JoJo Romero,RP,P,MIL,4000,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,JoJo Romero,STL,668941,JoJo Romero,STL
2026-09-07,153178,9,44054435,Wyatt Olds,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054437,Kade Strowd,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054439,Ricky Vanasco,RP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Ricky Vanasco,DET,676568,Ricky Vanasco,DET
2026-09-07,153178,9,44054441,Ryan Zeferjahn,RP,P,CHC,4000,CHC@MIL 09/07/2026 02:10PM ET,team_change_new_alias,Ryan Zeferjahn,LAA,666171,Ryan Zeferjahn,LAA
2026-09-07,153178,9,44054442,Craig Yoho,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,team_change_new_alias,Craig Yoho,MIL,684974,Craig Yoho,MIL
2026-09-07,153178,9,44054443,Ryan Thompson,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054445,Andrew Walters,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054446,Cameron Foster,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054447,Luke Little,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,team_change_new_alias,Luke Little,CHC,681432,Luke Little,CHC
2026-09-07,153178,9,44054448,Kevin Ginkel,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054449,Rico Garcia,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054452,Garrett Stallings,RP,P,MIL,4000,CHC@MIL 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054453,Yosver Zulueta,RP,P,BAL,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054457,Garrett Whitlock,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054460,Will Kempner,RP,P,MIA,4000,NYM@MIA 09/07/2026 01:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054461,Joe La Sorsa,RP,P,BOS,4000,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054462,Cade Smith,RP,P,CLE,4000,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44054464,Dennis Santana,RP,P,ARI,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054466,Duncan Davitt,SP,P,ATL,4000,ATL@PHI 09/07/2026 01:05PM ET,team_change_new_alias,Duncan Davitt,CWS,701474,Duncan Davitt,CWS
2026-09-07,153178,9,44054468,Jose Cuas,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054470,Carlos Duran,RP,P,KC,4000,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44053941,Steven Kwan,OF,OF,CLE,3900,CLE@BAL 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053944,Nick Sogard,2B,2B,BOS,3900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
2026-09-07,153178,9,44053945,Nolan Arenado,3B,3B,ARI,3900,ARI@KC 09/07/2026 02:10PM ET,new_player,,,,,
2026-09-07,153178,9,44054089,Romy Gonzalez,1B/2B,1B/2B,BOS,3900,LAA@BOS 09/07/2026 01:35PM ET,new_player,,,,,
